ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
490.7344971000566,491.96685010002693,1.22,,,3,491.96690360002685,491.96693100000266,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,41,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,489.2326824000338,490.7489959000377,492.0014928000164,,,,60.01601227522506,488.47715670004254,489.2326824000338,,,488.45430860004853,489.2188507000101,,,chair\chair_41.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,489.2326824000338,,,,,None,,0,,,2025.2.4,,,1,489.22209340002155,490.7344407000346,,,None,None,489.23318306671376,490.16591200005496,,,105,0,2026-08-24_21:29:34.911356,105,6,localizer,,None,,,None,,105,105,0,105,,,,,,chair,Chaise,Stuhl,
494.2663639000384,495.24941270001,0.98,,,3,495.24946820002515,495.2494971000124,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,492.7664092000341,494.28117200004635,495.2987930000527,,,,60.01601227522506,492.0014928000164,492.7664092000341,,,491.9879576000385,492.751083500043,,,bicycle\bicycle_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,492.7664092000341,,,,,None,,0,,,2025.2.4,,,1,492.75329350004904,494.26630790001946,,,None,None,492.7656495667218,493.464788900048,,,106,0,2026-08-24_21:29:38.435692,106,7,localizer,,None,,,None,,106,106,0,106,,,,,,bicycle,Vélo,Fahrrad,
497.56571460003033,498.38214670005254,0.81,,,3,498.3822003000532,498.38222900003893,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,16,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,496.06385590002174,497.58048450003844,498.43187280005077,,,,60.01601227522506,495.2987930000527,496.06385590002174,,,495.27736690000165,496.0494310000213,,,hand\hand_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,496.06385590002174,,,,,None,,0,,,2025.2.4,,,1,496.05307810002705,497.56564520002576,,,None,None,496.06410276669,496.5637385000009,,,107,0,2026-08-24_21:29:41.732992,107,8,localizer,,None,,,None,,107,107,0,107,,,,,,hand,Main,Hand,
500.6978796000476,501.56462380004814,0.86,,,3,501.56467860005796,501.56470680003986,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,6,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,499.1962012000149,500.7126270000008,501.5968816000386,,,,60.01601227522506,498.43187280005077,499.1962012000149,,,498.4157898000558,499.18211710004834,,,jacket\jacket_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,499.1962012000149,,,,,None,,0,,,2025.2.4,,,1,499.186591900012,500.6978230000241,,,None,None,499.1966797667012,499.7460808000178,,,108,0,2026-08-24_21:29:44.866072,108,9,localizer,,None,,,None,,108,108,0,108,,,,,,jacket,Veste,Jacke,
504.0803653000039,505.213249500026,1.12,,,3,505.2133031000267,505.21333080000477,,,bicycle,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,12,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,502.36220300005516,504.09449270000914,505.28421510005137,,,,60.01601227522506,501.5968816000386,502.36220300005516,,,501.5802724000532,502.3475730000064,,,bicycle\bicycle_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,502.36220300005516,,,,,right,,0,,,2025.2.4,,,1,502.3505248000147,504.08030830003554,,,None,None,502.3620583667109,503.14544110000134,,,109,0,2026-08-24_21:29:48.031081,109,10,localizer,,None,,,None,,109,109,0,109,,,,,,ball,Ballon,Ball,
507.5457989000133,508.67859040002804,1.13,,,3,508.6786446000333,508.67867290001595,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,49,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,506.0440437000361,507.5602152000065,508.72861070005456,,,,60.01601227522506,505.28421510005137,506.0440437000361,,,505.2618725000066,506.03008770005545,,,bread\bread_49.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,506.0440437000361,,,,,None,,0,,,2025.2.4,,,1,506.0331648000283,507.54574110003887,,,None,None,506.0447947667019,506.9770973000559,,,110,0,2026-08-24_21:29:51.718414,110,11,localizer,,None,,,None,,110,110,0,110,,,,,,bread,Pain,Brot,
510.9945751000196,511.8787246000138,0.88,,,3,511.87877960002515,511.8788092000177,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,50,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,509.4928716000286,511.00972050003475,512.0044125000131,,,,60.01601227522506,508.72861070005456,509.4928716000286,,,508.7210490000434,509.4783596000052,,,chair\chair_50.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,509.4928716000286,,,,,None,,0,,,2025.2.4,,,1,509.4817720000283,510.9945184000535,,,None,None,509.4929772666694,510.4094331000233,,,111,0,2026-08-24_21:29:55.162810,111,12,localizer,,None,,,None,,111,111,0,111,,,,,,chair,Chaise,Stuhl,
514.4605275000213,515.5602450000006,1.09,,,3,515.5603018000256,515.5603313000174,,,bread,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,15,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,512.7589332000352,514.474669600022,515.6117241000175,,,,60.01601227522506,512.0044125000131,512.7589332000352,,,511.95689500001026,512.7442042000475,,,bread\bread_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,512.7589332000352,,,,,right,,0,,,2025.2.4,,,1,512.7495285000186,514.4604624000494,,,None,None,512.7588159666668,513.2918850000133,,,112,0,2026-08-24_21:29:58.438612,112,13,localizer,,None,,,None,,112,112,0,112,,,,,,house,Maison,Haus,
517.8762494000257,519.025745400053,1.15,,,3,519.0258128000423,519.0258423000341,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,516.3745419000043,517.8903729000012,519.0588801000267,,,,60.01601227522506,515.6117241000175,516.3745419000043,,,515.5937077000272,516.3601323000039,,,jacket\jacket_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,516.3745419000043,,,,,None,,0,,,2025.2.4,,,1,516.3645243000356,517.8761926000006,,,None,None,516.3747693666994,516.9073833000148,,,113,0,2026-08-24_21:30:02.045923,113,14,localizer,,None,,,None,,113,113,0,113,,,,,,jacket,Veste,Jacke,
521.30997630005,522.3406608000514,1.03,,,3,522.3407152000582,522.3407436000416,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,39,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,519.8230011000414,521.3234836000483,522.3907632000046,,,,60.01601227522506,519.0588801000267,519.8230011000414,,,519.0417730000336,519.8084333000006,,,hammer\hammer_39.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,519.8230011000414,,,,,None,,0,,,2025.2.4,,,1,519.8120235000388,521.3099090000032,,,None,None,519.823065066714,520.3396385000087,,,114,0,2026-08-24_21:30:05.493079,114,15,localizer,,None,,,None,,114,114,0,114,,,,,,hammer,Marteau,Hammer,
524.6573608000181,525.7905374000547,1.13,,,3,525.7906007000129,525.7906356000458,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,31,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,523.155373000016,524.6712908000336,525.840842900041,,,,60.01601227522506,522.3907632000046,523.155373000016,,,522.373409300053,523.1408455000492,,,house\house_31.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,523.155373000016,,,,,None,,0,,,2025.2.4,,,1,523.1454523000284,524.6572939000325,,,None,None,523.155376266692,523.6892817000044,,,115,0,2026-08-24_21:30:08.824962,115,16,localizer,,None,,,None,,115,115,0,115,,,,,,house,Maison,Haus,
528.1058651000494,529.305362300016,1.2,,,3,529.3054156000144,529.305444000056,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,25,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,526.6041309000575,528.1204732000479,529.3758933000499,,,,60.01601227522506,525.840842900041,526.6041309000575,,,525.817779700039,526.5898168000276,,,dog\dog_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,526.6041309000575,,,,,None,,0,,,2025.2.4,,,1,526.5932544000098,528.1058059000061,,,None,None,526.6044931666731,527.104099200049,,,116,0,2026-08-24_21:30:12.275042,116,17,localizer,,None,,,None,,116,116,0,116,,,,,,dog,Chien,Hund,
531.6381015000516,532.5712420000345,0.93,,,3,532.5713137000566,532.5713907000027,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,46,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,530.1361188000301,531.6535503000487,532.605253900052,,,,60.01601227522506,529.3758933000499,530.1361188000301,,,529.3513966000173,530.122153400036,,,hand\hand_46.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,530.1361188000301,,,,,None,,0,,,2025.2.4,,,1,530.1253703000257,531.6380430000136,,,None,None,530.1368905666789,530.6196481000516,,,117,0,2026-08-24_21:30:15.810092,117,18,localizer,,None,,,None,,117,117,0,117,,,,,,hand,Main,Hand,
534.8703137000557,536.002940800041,1.13,,,3,536.0029943000409,536.0030233000289,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,10,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,533.3702627000166,534.8849262000294,536.0356964000384,,,,60.01601227522506,532.605253900052,533.3702627000166,,,532.5910591000575,533.3545300000114,,,house\house_10.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,533.3702627000166,,,,,None,,0,,,2025.2.4,,,1,533.3586372000282,534.8702484000241,,,None,None,533.36904886668,533.9024915000191,,,118,0,2026-08-24_21:30:19.039453,118,19,localizer,,None,,,None,,118,118,0,118,,,,,,house,Maison,Haus,
538.3024849000503,539.1191914000083,0.81,,,3,539.1192463000189,539.119274800003,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,34,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,536.8008067000192,538.316778300039,539.1528224000358,,,,60.01601227522506,536.0356964000384,536.8008067000192,,,536.0189352000016,536.7866923000547,,,dog\dog_34.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,536.8008067000192,,,,,None,,0,,,2025.2.4,,,1,536.7899695000378,538.3024249000009,,,None,None,536.8012390667029,537.3007418000489,,,119,0,2026-08-24_21:30:22.469896,119,20,localizer,,None,,,None,,119,119,0,119,,,,,,dog,Chien,Hund,
541.4037520000129,542.5678088000277,1.16,,,3,542.567865500052,542.5678956000484,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,27,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,539.9168818000471,541.4181711000274,542.6007925000158,,,,60.01601227522506,539.1528224000358,539.9168818000471,,,539.1388140000054,539.9022181000328,,,ball\ball_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,539.9168818000471,,,,,None,,0,,,2025.2.4,,,1,539.905227900017,541.4036893000011,,,None,None,539.9170201667041,540.7002684000181,,,120,0,2026-08-24_21:30:25.587022,120,21,localizer,,None,,,None,,120,120,0,120,,,,,,ball,Ballon,Ball,
544.8666019000229,545.7999834000366,0.92,,,3,545.800041200011,545.8000727000181,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,13,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,543.3653036000323,544.8815311000217,545.83317420003,,,,60.01601227522506,542.6007925000158,543.3653036000323,,,542.5826862000395,543.3503106000135,,,bicycle\bicycle_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,543.3653036000323,,,,,None,,0,,,2025.2.4,,,1,543.3524076000322,544.8665445000515,,,None,None,543.3652640666735,544.0648385000532,,,121,0,2026-08-24_21:30:29.034992,121,22,localizer,,None,,,None,,121,121,0,121,,,,,,bicycle,Vélo,Fahrrad,
548.0840594000183,549.166599600052,1.07,,,3,549.1666578000295,549.1666885000304,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,40,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,546.5984406000352,548.0975566000561,549.1988682000083,,,,60.01601227522506,545.83317420003,546.5984406000352,,,545.8181380000315,546.5827470000368,,,hammer\hammer_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,546.5984406000352,,,,,None,,0,,,2025.2.4,,,1,546.5863704000367,548.084002800053,,,None,None,546.5974928666876,547.1147348000086,,,122,0,2026-08-24_21:30:32.267373,122,23,localizer,,None,,,None,,122,122,0,122,,,,,,hammer,Marteau,Hammer,
551.4651522000204,552.5817444000277,1.11,,,3,552.5818002000451,552.5818293000339,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,1,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,549.963982300018,551.4792079000035,552.6134398000431,,,,60.01601227522506,549.1988682000083,549.963982300018,,,549.1851051000413,549.9497273000306,,,jacket\jacket_01.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,549.963982300018,,,,,None,,0,,,2025.2.4,,,1,549.954021100013,551.4650924000307,,,None,None,549.9645970666936,550.4963537000003,,,123,0,2026-08-24_21:30:35.633067,123,24,localizer,,None,,,None,,123,123,0,123,,,,,,jacket,Veste,Jacke,
554.880330200016,555.646769300045,0.75,,,3,555.646827700024,555.6468606000417,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,17,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,553.3790789000341,554.8958206000389,555.679542100057,,,,60.01601227522506,552.6134398000431,553.3790789000341,,,552.6076101000072,553.3646983000217,,,hand\hand_17.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,553.3790789000341,,,,,None,,0,,,2025.2.4,,,1,553.3680411000387,554.880267600005,,,None,None,553.3793621666885,553.8618087000214,,,124,0,2026-08-24_21:30:39.047639,124,25,localizer,,None,,,None,,124,124,0,124,,,,,,hand,Main,Hand,
558.1631355000427,559.2961064000265,1.13,,,3,559.2961612000363,559.2961886000121,,,ball,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,1,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,556.4446706000017,558.177342800016,559.3282773000537,,,,60.01601227522506,555.679542100057,556.4446706000017,,,555.6648541000322,556.4303712000255,,,ball\ball_01.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,556.4446706000017,,,,,left,,0,,,2025.2.4,,,1,556.4337666000356,558.1630775000085,,,None,None,556.4451441667081,556.9447295000427,,,125,0,2026-08-24_21:30:42.113741,125,26,localizer,,None,,,None,,125,125,0,125,,,,,,dog,Chien,Hund,
561.5789344000514,562.478097400046,0.9,,,3,562.4781510000466,562.4781795000308,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,33,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,560.0770041000214,561.5928645000095,562.5109480000101,,,,60.01601227522506,559.3282773000537,560.0770041000214,,,559.3223716000211,560.062902500038,,,flower\flower_33.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,560.0770041000214,,,,,None,,0,,,2025.2.4,,,1,560.0658106000046,561.5788743000012,,,None,None,560.0774957666911,560.9766714000143,,,126,0,2026-08-24_21:30:45.762476,126,27,localizer,,None,,,None,,126,126,0,126,,,,,,flower,Fleur,Blume,
564.7781035000226,565.6936622000067,0.9,,,3,565.6937200000393,565.6937509000418,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,15,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,563.2761530000134,564.7930156000075,565.7263755000313,,,,60.01601227522506,562.5109480000101,563.2761530000134,,,562.5006678000209,563.2618590000202,,,hand\hand_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,563.2761530000134,,,,,None,,0,,,2025.2.4,,,1,563.2654399000457,564.7780333000119,,,None,None,563.276525366706,563.7592400000431,,,127,0,2026-08-24_21:30:48.945147,127,28,localizer,,None,,,None,,127,127,0,127,,,,,,hand,Main,Hand,
567.9929921000148,569.0261611000169,1.03,,,3,569.0262135000085,569.0262403000379,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,38,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,566.4913638000144,568.0073723000241,569.0589884000365,,,,60.01601227522506,565.7263755000313,566.4913638000144,,,565.7121537000057,566.4769839000073,,,dog\dog_38.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,566.4913638000144,,,,,None,,0,,,2025.2.4,,,1,566.4802719000145,567.9929333000327,,,None,None,566.4916727666898,566.9745129000512,,,128,0,2026-08-24_21:30:52.160575,128,29,localizer,,None,,,None,,128,128,0,128,,,,,,dog,Chien,Hund,
571.3256226000376,572.4750358000165,1.15,,,3,572.4750993000343,572.4751269000117,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,25,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,569.8239667000016,571.3399594000075,572.5080116000026,,,,60.01601227522506,569.0589884000365,569.8239667000016,,,569.0505830000038,569.8090569000342,,,house\house_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,569.8239667000016,,,,,None,,0,,,2025.2.4,,,1,569.8133152000373,571.3255650000065,,,None,None,569.823775866713,570.3730131000048,,,129,0,2026-08-24_21:30:55.493187,129,30,localizer,,None,,,None,,129,129,0,129,,,,,,house,Maison,Haus,
574.7742029000074,575.924618500052,1.14,,,3,575.9246714000474,575.9246978000156,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,40,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,573.2727548000403,574.7885092000361,575.9578204000136,,,,60.01601227522506,572.5080116000026,573.2727548000403,,,572.498525700008,573.2575897000497,,,ball\ball_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,573.2727548000403,,,,,None,,0,,,2025.2.4,,,1,573.2607887000195,574.7741410000017,,,None,None,573.2722854666683,574.0559686000342,,,130,0,2026-08-24_21:30:58.942211,130,31,localizer,,None,,,None,,130,130,0,130,,,,,,ball,Ballon,Ball,
578.2068592000287,579.2893091000151,1.08,,,3,579.2893812000402,579.2894091000198,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,14,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,576.7218465000042,578.2211749000126,579.3399130000034,,,,60.01601227522506,575.9578204000136,576.7218465000042,,,575.9422869000118,576.7061383000109,,,chair\chair_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,576.7218465000042,,,,,None,,0,,,2025.2.4,,,1,576.7090516000171,578.2068017000565,,,None,None,576.7210223667246,577.6386604000581,,,131,0,2026-08-24_21:31:02.392020,131,32,localizer,,None,,,None,,131,131,0,131,,,,,,chair,Chaise,Stuhl,
581.6055703000166,582.5543048000545,0.94,,,3,582.5543622000259,582.5543936000322,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,23,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,580.1043339000316,581.6197309000418,582.6087435000227,,,,60.01601227522506,579.3399130000034,580.1043339000316,,,579.3243080000393,580.0895809000358,,,bread\bread_23.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,580.1043339000316,,,,,None,,0,,,2025.2.4,,,1,580.092940100003,581.6055087000132,,,None,None,580.1043803666873,581.0204444000265,,,132,0,2026-08-24_21:31:05.774112,132,33,localizer,,None,,,None,,132,132,0,132,,,,,,bread,Pain,Brot,
585.0875643000472,586.0872541000135,0.99,,,3,586.0873088000226,586.087337200006,,,house,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,43,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,583.3694025000441,585.1024072000291,586.1219894000096,,,,60.01601227522506,582.6087435000227,583.3694025000441,,,582.5915530000348,583.3553124000318,,,house\house_43.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,583.3694025000441,,,,,right,,0,,,2025.2.4,,,1,583.3579976000474,585.0874991000164,,,None,None,583.3697527666848,584.2697274000384,,,133,0,2026-08-24_21:31:09.042943,133,34,localizer,,None,,,None,,133,133,0,133,,,,,,flower,Fleur,Blume,
588.3866153000272,589.3382627000101,0.95,,,3,589.3383240000112,589.3383547000121,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,16,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,586.8851088000229,588.4013073000242,589.3713936000131,,,,60.01601227522506,586.1219894000096,586.8851088000229,,,586.1044877000386,586.8707999000326,,,hammer\hammer_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,586.8851088000229,,,,,None,,0,,,2025.2.4,,,1,586.8740095000248,588.3865554000367,,,None,None,586.8853982667245,587.4015961000114,,,134,0,2026-08-24_21:31:12.556189,134,35,localizer,,None,,,None,,134,134,0,134,,,,,,hammer,Marteau,Hammer,
591.6214217000525,592.418829900038,0.79,,,3,592.4188843000447,592.4189124000259,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,25,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,590.1344381000381,591.6337405000231,592.4886474000523,,,,60.01601227522506,589.3713936000131,590.1344381000381,,,589.3532709000283,590.119787100004,,,bicycle\bicycle_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,590.1344381000381,,,,,None,,0,,,2025.2.4,,,1,590.1220037000021,591.6213603000506,,,None,None,590.1340832667231,590.8344139000401,,,135,0,2026-08-24_21:31:15.805593,135,36,localizer,,None,,,None,,135,135,0,135,,,,,,bicycle,Vélo,Fahrrad,
594.7363466000534,595.7010221000528,0.96,,,3,595.7010760000558,595.7011046000407,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,41,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,593.2499659000314,594.7509972000262,595.7378042000346,,,,60.01601227522506,592.4886474000523,593.2499659000314,,,592.4788278000196,593.2354467000114,,,flower\flower_41.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,593.2499659000314,,,,,None,,0,,,2025.2.4,,,1,593.2385678000282,594.7362879000138,,,None,None,593.2499413666703,594.1508923000074,,,136,0,2026-08-24_21:31:18.922847,136,37,localizer,,None,,,None,,136,136,0,136,,,,,,flower,Fleur,Blume,
598.0011866000132,599.2331373000052,1.23,,,3,599.2331957000424,599.233225300035,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,35,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,596.499350500002,598.0145867000101,599.2842374000465,,,,60.01601227522506,595.7378042000346,596.499350500002,,,595.7156544000027,596.4836966000148,,,dog\dog_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,596.499350500002,,,,,None,,0,,,2025.2.4,,,1,596.4868335000356,598.0011263000197,,,None,None,596.4986008667076,596.9817556000198,,,137,0,2026-08-24_21:31:22.172003,137,38,localizer,,None,,,None,,137,137,0,137,,,,,,dog,Chien,Hund,
